"","data","municipio_id","municipio","casos_acumulado","Casos.Estimado","t","Casos.Forecast","Casos.Lo.80","Casos.Hi.80","Casos.Lo.95","Casos.Hi.95","obitos_acumulado","Obitos.Estimado","Obitos.Forecast","Obitos.Lo.80","Obitos.Hi.80","Obitos.Lo.95","Obitos.Hi.95"
"3930",2020-08-14,2411502,"Santo Antônio",NA,NA,134,327.241551186599,300.549536876221,353.933565496978,286.41963802313,368.063464350069,NA,NA,13.8071289453013,12.1845676450198,15.4296902455827,11.3256355768244,16.2886223137782
"3931",2020-08-15,2411502,"Santo Antônio",NA,NA,135,330.682972251767,301.35287052914,360.013073974393,285.826452557364,375.539491946169,NA,NA,13.910569124165,12.178252857019,15.6428853913111,11.2612200189682,16.5599182293618
"3932",2020-08-16,2411502,"Santo Antônio",NA,NA,136,332.866382956325,300.685134792397,365.047631120253,283.649411064881,382.083354847769,NA,NA,14.0140093030287,12.178489179013,15.8495294270445,11.2068235192554,16.8211950868021
"3933",2020-08-17,2411502,"Santo Antônio",NA,NA,137,336.060575874448,301.10179720662,371.019354542275,282.59573764663,389.525414102265,NA,NA,14.1174494818925,12.1842271455032,16.0506718182818,11.1608410587104,17.0740579050746
"3934",2020-08-18,2411502,"Santo Antônio",NA,NA,138,338.442654883577,300.553803832525,376.331505934629,280.496657646933,396.388652120221,NA,NA,14.2208896607562,12.1946707490484,16.247108572464,11.1220552490066,17.3197240725058
"3935",2020-08-19,2411502,"Santo Antônio",NA,NA,139,341.477219109501,300.679510984578,382.274927234423,279.082508879761,403.871929339241,NA,NA,14.32432983962,12.2091992161335,16.4394604631064,11.0895166989802,17.5591429802597
"3936",2020-08-20,2411502,"Santo Antônio",NA,NA,140,343.987553006907,300.165460836094,387.80964517772,276.967446527236,411.007659486579,NA,NA,14.4277700184837,12.2273173308174,16.62822270615,11.0624680412062,17.7930719957612
"3937",2020-04-17,2412500,"São Miguel",1,0.999864864932432,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3938",2020-04-18,2412500,"São Miguel",1,1.86486486486846,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3939",2020-04-19,2412500,"São Miguel",1,1.86486486486473,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3940",2020-04-20,2412500,"São Miguel",1,1.86486486486473,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3941",2020-04-21,2412500,"São Miguel",1,1.86486486486473,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3942",2020-04-22,2412500,"São Miguel",1,1.86486486486473,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3943",2020-04-23,2412500,"São Miguel",1,1.86486486486473,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3944",2020-04-24,2412500,"São Miguel",2,1.86486486486473,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3945",2020-04-25,2412500,"São Miguel",2,2.86486486486473,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3946",2020-04-26,2412500,"São Miguel",2,2.86486486486473,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3947",2020-04-27,2412500,"São Miguel",2,2.86486486486473,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3948",2020-04-28,2412500,"São Miguel",3,2.86486486486473,12,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3949",2020-04-29,2412500,"São Miguel",3,3.86486486486473,13,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3950",2020-04-30,2412500,"São Miguel",10,3.86486486486473,14,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3951",2020-05-01,2412500,"São Miguel",11,10.8648648648647,15,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3952",2020-05-02,2412500,"São Miguel",11,11.8648648648647,16,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3953",2020-05-03,2412500,"São Miguel",11,11.8648648648647,17,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3954",2020-05-04,2412500,"São Miguel",11,11.8648648648647,18,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3955",2020-05-05,2412500,"São Miguel",14,11.8648648648647,19,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3956",2020-05-06,2412500,"São Miguel",14,14.8648648648647,20,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3957",2020-05-07,2412500,"São Miguel",14,14.8648648648647,21,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3958",2020-05-08,2412500,"São Miguel",15,14.8648648648647,22,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3959",2020-05-09,2412500,"São Miguel",15,15.8648648648647,23,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3960",2020-05-10,2412500,"São Miguel",15,15.8648648648647,24,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3961",2020-05-11,2412500,"São Miguel",16,15.8648648648647,25,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3962",2020-05-12,2412500,"São Miguel",16,16.8648648648647,26,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3963",2020-05-13,2412500,"São Miguel",16,16.8648648648647,27,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3964",2020-05-14,2412500,"São Miguel",16,16.8648648648647,28,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3965",2020-05-15,2412500,"São Miguel",16,16.8648648648647,29,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3966",2020-05-16,2412500,"São Miguel",16,16.8648648648647,30,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3967",2020-05-17,2412500,"São Miguel",16,16.8648648648647,31,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3968",2020-05-18,2412500,"São Miguel",17,16.8648648648647,32,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3969",2020-05-19,2412500,"São Miguel",17,17.8648648648647,33,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3970",2020-05-20,2412500,"São Miguel",17,17.8648648648647,34,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3971",2020-05-21,2412500,"São Miguel",17,17.8648648648647,35,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3972",2020-05-22,2412500,"São Miguel",18,17.8648648648647,36,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3973",2020-05-23,2412500,"São Miguel",18,18.8648648648647,37,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3974",2020-05-24,2412500,"São Miguel",18,18.8648648648647,38,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3975",2020-05-25,2412500,"São Miguel",18,18.8648648648647,39,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3976",2020-05-26,2412500,"São Miguel",18,18.8648648648647,40,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3977",2020-05-27,2412500,"São Miguel",18,18.8648648648647,41,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3978",2020-05-28,2412500,"São Miguel",18,18.8648648648647,42,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3979",2020-05-29,2412500,"São Miguel",18,18.8648648648647,43,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3980",2020-05-30,2412500,"São Miguel",18,18.8648648648647,44,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3981",2020-05-31,2412500,"São Miguel",20,18.8648648648647,45,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3982",2020-06-01,2412500,"São Miguel",21,20.8648648648647,46,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3983",2020-06-02,2412500,"São Miguel",21,21.8648648648647,47,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3984",2020-06-03,2412500,"São Miguel",21,21.8648648648647,48,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3985",2020-06-04,2412500,"São Miguel",21,21.8648648648647,49,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3986",2020-06-05,2412500,"São Miguel",21,21.8648648648647,50,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3987",2020-06-06,2412500,"São Miguel",21,21.8648648648647,51,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3988",2020-06-07,2412500,"São Miguel",23,21.8648648648647,52,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3989",2020-06-08,2412500,"São Miguel",23,23.8648648648647,53,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3990",2020-06-09,2412500,"São Miguel",23,23.8648648648647,54,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3991",2020-06-10,2412500,"São Miguel",24,23.8648648648647,55,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3992",2020-06-11,2412500,"São Miguel",24,24.8648648648647,56,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3993",2020-06-12,2412500,"São Miguel",24,24.8648648648647,57,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3994",2020-06-13,2412500,"São Miguel",24,24.8648648648647,58,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3995",2020-06-14,2412500,"São Miguel",25,24.8648648648647,59,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3996",2020-06-15,2412500,"São Miguel",25,25.8648648648647,60,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3997",2020-06-16,2412500,"São Miguel",25,25.8648648648647,61,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3998",2020-06-17,2412500,"São Miguel",25,25.8648648648647,62,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3999",2020-06-18,2412500,"São Miguel",25,25.8648648648647,63,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4000",2020-06-19,2412500,"São Miguel",27,25.8648648648647,64,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4001",2020-06-20,2412500,"São Miguel",27,27.8648648648647,65,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4002",2020-06-21,2412500,"São Miguel",27,27.8648648648647,66,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4003",2020-06-22,2412500,"São Miguel",27,27.8648648648647,67,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4004",2020-06-23,2412500,"São Miguel",28,27.8648648648647,68,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4005",2020-06-24,2412500,"São Miguel",31,28.8648648648647,69,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4006",2020-06-25,2412500,"São Miguel",31,31.8648648648647,70,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4007",2020-06-26,2412500,"São Miguel",31,31.8648648648647,71,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4008",2020-06-27,2412500,"São Miguel",31,31.8648648648647,72,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4009",2020-06-28,2412500,"São Miguel",53,31.8648648648647,73,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4010",2020-06-29,2412500,"São Miguel",53,53.8648648648647,74,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4011",2020-06-30,2412500,"São Miguel",55,53.8648648648647,75,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4012",2020-07-01,2412500,"São Miguel",56,55.8648648648647,76,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4013",2020-07-02,2412500,"São Miguel",56,56.8648648648647,77,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4014",2020-07-03,2412500,"São Miguel",56,56.8648648648647,78,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4015",2020-07-04,2412500,"São Miguel",56,56.8648648648647,79,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4016",2020-07-05,2412500,"São Miguel",56,56.8648648648647,80,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4017",2020-07-06,2412500,"São Miguel",56,56.8648648648647,81,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4018",2020-07-07,2412500,"São Miguel",57,56.8648648648647,82,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4019",2020-07-08,2412500,"São Miguel",60,57.8648648648647,83,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4020",2020-07-09,2412500,"São Miguel",62,60.8648648648647,84,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4021",2020-07-10,2412500,"São Miguel",62,62.8648648648647,85,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4022",2020-07-11,2412500,"São Miguel",62,62.8648648648647,86,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4023",2020-07-12,2412500,"São Miguel",64,62.8648648648647,87,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4024",2020-07-13,2412500,"São Miguel",64,64.8648648648647,88,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA
"4025",2020-07-14,2412500,"São Miguel",69,64.8648648648647,89,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4026",2020-07-15,2412500,"São Miguel",70,69.8648648648647,90,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4027",2020-07-16,2412500,"São Miguel",70,70.8648648648647,91,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4028",2020-07-17,2412500,"São Miguel",75,70.8648648648647,92,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4029",2020-07-18,2412500,"São Miguel",75,75.8648648648647,93,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4030",2020-07-19,2412500,"São Miguel",79,75.8648648648647,94,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4031",2020-07-20,2412500,"São Miguel",79,79.8648648648647,95,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4032",2020-07-21,2412500,"São Miguel",81,79.8648648648647,96,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4033",2020-07-22,2412500,"São Miguel",84,81.8648648648647,97,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4034",2020-07-23,2412500,"São Miguel",84,84.8648648648647,98,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4035",2020-07-24,2412500,"São Miguel",85,84.8648648648647,99,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4036",2020-07-25,2412500,"São Miguel",85,85.8648648648647,100,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"4037",2020-07-26,2412500,"São Miguel",85,85.8648648648647,101,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA
"4038",2020-07-27,2412500,"São Miguel",85,85.8648648648647,102,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4039",2020-07-28,2412500,"São Miguel",88,85.8648648648647,103,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4040",2020-07-29,2412500,"São Miguel",90,88.8648648648647,104,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4041",2020-07-30,2412500,"São Miguel",90,90.8648648648647,105,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4042",2020-07-31,2412500,"São Miguel",94,90.8648648648647,106,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4043",2020-08-01,2412500,"São Miguel",94,94.8648648648647,107,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4044",2020-08-02,2412500,"São Miguel",97,94.8648648648647,108,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4045",2020-08-03,2412500,"São Miguel",97,97.8648648648647,109,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4046",2020-08-04,2412500,"São Miguel",97,97.8648648648647,110,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4047",2020-08-05,2412500,"São Miguel",97,97.8648648648647,111,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4048",2020-08-06,2412500,"São Miguel",97,97.8648648648647,112,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"4049",2020-08-07,2412500,"São Miguel",NA,NA,113,97.8648648648647,94.7906633923133,100.939066337416,93.1632794355961,102.566450294133,NA,NA,2,1.82797578134315,2.17202421865685,1.73691166075491,2.26308833924509
"4050",2020-08-08,2412500,"São Miguel",NA,NA,114,98.7297297297295,94.3821523137799,103.077307145679,92.0806838510021,105.378775608457,NA,NA,2,1.75672101691884,2.24327898308116,1.62793690253738,2.37206309746262
"4051",2020-08-09,2412500,"São Miguel",NA,NA,115,99.5945945945942,94.269921451432,104.919267737756,91.4512097549755,107.737979434213,NA,NA,2,1.70204531315399,2.29795468684601,1.54431762954858,2.45568237045142
"4052",2020-08-10,2412500,"São Miguel",NA,NA,116,100.459459459459,94.311056514356,106.607862404562,91.0562886009217,109.862630317996,NA,NA,2,1.65595156268629,2.34404843731371,1.47382332150981,2.52617667849019
"4053",2020-08-11,2412500,"São Miguel",NA,NA,117,101.324324324324,94.4502008551687,108.198447793479,90.8112597024566,111.837388946191,NA,NA,2,1.61534215330699,2.38465784669301,1.41171658936045,2.58828341063955
"4054",2020-08-12,2412500,"São Miguel",NA,NA,118,102.189189189188,94.6589642149247,109.719414163452,90.6727039053761,113.705674473001,NA,NA,2,1.57862844088974,2.42137155911026,1.35556781157328,2.64443218842672
"4055",2020-08-13,2412500,"São Miguel",NA,NA,119,103.054054054053,94.9204814775734,111.187626630533,90.6148282404836,115.493279867623,NA,NA,2,1.54486669795377,2.45513330204623,1.30393368151649,2.69606631848351
"4056",2020-08-14,2412500,"São Miguel",NA,NA,120,103.918918918918,95.2237640870187,112.614073750817,90.6208271614631,117.217010676373,NA,NA,2,1.51344203383768,2.48655796616232,1.25587380507475,2.74412619492525
"4057",2020-08-15,2412500,"São Miguel",NA,NA,121,104.783783783783,95.5611793661282,114.006388201437,90.6790274959768,118.888540071588,NA,NA,2,1.48392734402944,2.51607265597056,1.21073498226472,2.78926501773528
"4058",2020-08-16,2412500,"São Miguel",NA,NA,122,105.648648648647,95.9271700091411,115.370127288154,90.7809300782981,120.516367218997,NA,NA,2,1.45601165633351,2.54398834366649,1.16804162215444,2.83195837784556
"4059",2020-08-17,2412500,"São Miguel",NA,NA,123,106.513513513512,96.3175406991008,116.709486327923,90.9201187248261,122.106908302198,NA,NA,2,1.42946021186116,2.57053978813884,1.12743469200629,2.87256530799371
"4060",2020-08-18,2412500,"São Miguel",NA,NA,124,107.378378378377,96.7290320920524,118.027724664701,91.0916086991393,123.665148057614,NA,NA,2,1.40409062630798,2.59590937369202,1.08863525909717,2.91136474090283
"4061",2020-08-19,2412500,"São Miguel",NA,NA,125,108.243243243242,97.1590522028503,119.327434283633,91.2914359020392,125.195050584444,NA,NA,2,1.37975785901108,2.62024214098892,1.05142150287515,2.94857849712485
"4062",2020-08-20,2412500,"São Miguel",NA,NA,126,109.108108108106,97.6054994599028,120.61071675631,91.5163862571347,126.699829959078,NA,NA,2,1.35634431155857,2.64365568844143,1.01561357208951,2.98438642791049
"4063",2020-05-06,2413102,"Senador Elói de Souza",1,0.999457546723508,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4064",2020-05-07,2413102,"Senador Elói de Souza",1,1.4245399414118,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4065",2020-05-08,2413102,"Senador Elói de Souza",1,1.43446048102739,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4066",2020-05-09,2413102,"Senador Elói de Souza",1,1.36667757664412,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4067",2020-05-10,2413102,"Senador Elói de Souza",1,1.30201753304617,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4068",2020-05-11,2413102,"Senador Elói de Souza",2,1.31936942477387,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4069",2020-05-12,2413102,"Senador Elói de Souza",1,2.21150782308912,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4070",2020-05-13,2413102,"Senador Elói de Souza",1,1.59871800641842,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4071",2020-05-14,2413102,"Senador Elói de Souza",1,1.44927570323306,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4072",2020-05-15,2413102,"Senador Elói de Souza",1,1.23853374550474,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4073",2020-05-16,2413102,"Senador Elói de Souza",1,1.13755620224521,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4074",2020-05-17,2413102,"Senador Elói de Souza",1,1.20677664578956,12,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4075",2020-05-18,2413102,"Senador Elói de Souza",1,1.36535392472736,13,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4076",2020-05-19,2413102,"Senador Elói de Souza",1,1.47786618927118,14,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4077",2020-05-20,2413102,"Senador Elói de Souza",1,1.46712036137108,15,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4078",2020-05-21,2413102,"Senador Elói de Souza",1,1.35849943786963,16,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4079",2020-05-22,2413102,"Senador Elói de Souza",1,1.24833849583551,17,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4080",2020-05-23,2413102,"Senador Elói de Souza",1,1.22267668918613,18,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4081",2020-05-24,2413102,"Senador Elói de Souza",1,1.28956900858236,19,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4082",2020-05-25,2413102,"Senador Elói de Souza",1,1.38377714536781,20,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4083",2020-05-26,2413102,"Senador Elói de Souza",1,1.42898512656267,21,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4084",2020-05-27,2413102,"Senador Elói de Souza",1,1.39743508041241,22,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4085",2020-05-28,2413102,"Senador Elói de Souza",2,1.32644143564926,23,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4086",2020-05-29,2413102,"Senador Elói de Souza",2,2.16619258347835,24,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4087",2020-05-30,2413102,"Senador Elói de Souza",2,2.4690894572707,25,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4088",2020-05-31,2413102,"Senador Elói de Souza",3,2.63134765324839,26,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4089",2020-06-01,2413102,"Senador Elói de Souza",3,3.4364242216332,27,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4090",2020-06-02,2413102,"Senador Elói de Souza",3,3.50038687969772,28,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4091",2020-06-03,2413102,"Senador Elói de Souza",3,3.42926100439085,29,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4092",2020-06-04,2413102,"Senador Elói de Souza",3,3.29572932199055,30,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4093",2020-06-05,2413102,"Senador Elói de Souza",3,3.2117610012989,31,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4094",2020-06-06,2413102,"Senador Elói de Souza",3,3.23618591305061,32,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4095",2020-06-07,2413102,"Senador Elói de Souza",6,3.33811160439673,33,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4096",2020-06-08,2413102,"Senador Elói de Souza",6,6.1039426533733,34,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4097",2020-06-09,2413102,"Senador Elói de Souza",7,7.01655388390354,35,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4098",2020-06-10,2413102,"Senador Elói de Souza",12,8.17744696318151,36,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4099",2020-06-11,2413102,"Senador Elói de Souza",12,12.4390272545591,37,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4100",2020-06-12,2413102,"Senador Elói de Souza",12,13.2762322305412,38,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4101",2020-06-13,2413102,"Senador Elói de Souza",12,13.2748062713077,39,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4102",2020-06-14,2413102,"Senador Elói de Souza",12,12.5442998242868,40,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4103",2020-06-15,2413102,"Senador Elói de Souza",12,11.7471124404301,41,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4104",2020-06-16,2413102,"Senador Elói de Souza",12,11.5117357470827,42,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4105",2020-06-17,2413102,"Senador Elói de Souza",12,11.9485696375102,43,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4106",2020-06-18,2413102,"Senador Elói de Souza",12,12.6310441082934,44,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4107",2020-06-19,2413102,"Senador Elói de Souza",16,12.9972303839358,45,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4108",2020-06-20,2413102,"Senador Elói de Souza",16,16.3728980927401,46,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4109",2020-06-21,2413102,"Senador Elói de Souza",17,17.0502623758239,47,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4110",2020-06-22,2413102,"Senador Elói de Souza",17,17.9780367385038,48,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4111",2020-06-23,2413102,"Senador Elói de Souza",17,17.7288445154039,49,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4112",2020-06-24,2413102,"Senador Elói de Souza",17,17.2070441021141,50,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4113",2020-06-25,2413102,"Senador Elói de Souza",17,16.8536443137122,51,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4114",2020-06-26,2413102,"Senador Elói de Souza",17,16.9217780872635,52,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4115",2020-06-27,2413102,"Senador Elói de Souza",17,17.3040784793812,53,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"4116",2020-06-28,2413102,"Senador Elói de Souza",26,17.6630554129065,54,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
